Adam Lambert,live,https://www.youtube.com/watch?v=utJ9hU4cjiA,Adam Lambert with QUEEN - Bohemian Rhapsody (Live)
Adina Howard,live,https://www.youtube.com/watch?v=n31tICirvZ0,Adina Howard - Nasty Grind (Live @ Black Repertory Theater) 4-26-14
Aerosmith,live,https://www.youtube.com/watch?v=9aASVzd8PhA,Aerosmith Sweet Emotion Live Woodstock 94
After 7,live,https://www.youtube.com/watch?v=_5MWxYCXbmc,After 7 - Ready Or Not LIVE
Air,live,https://www.youtube.com/watch?v=FVgMPdT3Hms,AIR - Kelly Watch The Stars (Live in France- 2007)
Akon,live,https://www.youtube.com/watch?v=dy_vlrbKtlI,Akon - Sorry- Blame It On Me- Lonely [Live]
Al Green,live,https://www.youtube.com/watch?v=K9YIq0oNiSM,"Al Green- How Can You Mend a Broken Heart (Live on Soul!, 1972)"
Al Jarreau,live,https://www.youtube.com/watch?v=lY-uLLNFh_4,Al Jarreau - Spain (Live Under The Sky 90)
Al Martino,live,https://www.youtube.com/watch?v=iYDSi3YHcOA,Al Martino - Somewhere My Love (1967)
Al Stewart,live,https://www.youtube.com/watch?v=AazEMt0eoFg,al stewart year of the cat 1979 long live version
Alan Jackson,live,https://www.youtube.com/watch?v=8T7kC10RksI,"Alan Jackson - ""Drive (For Daddy Gene)"" | Live at the Grand Ole Opry | Opry"
Alan Parsons Project,live,https://www.youtube.com/watch?v=hhKKvhqSACY,Alan Parsons Project - The Turn Of A Friendly Card Part 1+2 (Live 2014 Mainz)
Alanis Morissette,live,https://www.youtube.com/watch?v=dR6mEu5-egA,Alanis Morissette-You Oughta Know
Alessi Brothers,live,https://www.youtube.com/watch?v=0gNPyN4CX98,Alessi Brothers - All for a reason - live
Alexander Curly,live,https://www.youtube.com/watch?v=-uo2iaBuusU,Alexander Curly - Aggesus (live)
Alice Deejay,live,https://www.youtube.com/watch?v=y9LlO7VFIjs,Alice Deejay - Better Off Alone (Live in England)
Alicia Keys,live,https://www.youtube.com/watch?v=3Yaw1j7XT0c,Alicia Keys - If I Ain't Got You - Live Grammy Awards [HD]
All Saints,live,https://www.youtube.com/watch?v=Y-uAlbFG-lk,All Saints - Pure Shores Live In PopWorld 06
Aloe Blacc,live,https://www.youtube.com/watch?v=_Zx-QNIGZ8Y,Aloe Blacc -- I Need A Dollar (Live)
Alquin,live,https://www.youtube.com/watch?v=lm-9LgmWkto,Alquin - I Wish I Could - Live (1976)
Ambrosia,live,https://www.youtube.com/watch?v=0QIWtY7gzvA,Ambrosia - Biggest Part Of Me Live
American Authors,live,https://www.youtube.com/watch?v=mSaFKT8ltc0,American Authors - Luck (Live From Toronto)
Amii Stewart,live,https://www.youtube.com/watch?v=ofw2K1Uh3q4,Amii Stewart - Knock on wood (Live at ZDF - 1976)
Amy Winehouse,live,https://www.youtube.com/watch?v=ebf171vP74k,Amy Winehouse - Back To Black Live in concert in her best performance. R.I.P.
Andrea Bocelli,live,https://www.youtube.com/watch?v=cM0lcnechaM,Andrea Bocelli & Celine Dion - The Prayer [Official Live Video]
Les Paul Trio,live,https://www.youtube.com/watch?v=s1OGQQk5HpM,"Zakk Wylde ""Voodoo Child"" w/Les Paul's Trio - Front and Center"
Andy Gibb,live,https://www.youtube.com/watch?v=S-xfFqWaK1s,Andy Gibb - I Just Want To Be Your Everything (Live 1977)
Andy Williams,live,https://www.youtube.com/watch?v=NHWcvHYDmkY,Andy Williams - Can't Take My Eyes Off You (Singing- Live! Year 1967)
Anita Baker,live,https://www.youtube.com/watch?v=AKoKpYsTz9c,Anita Baker (Sweet Love) live
Anita Ward,live,https://www.youtube.com/watch?v=bL8CPhi-bt4,Anita Ward - Ring My Bell (World Tribute to the Funk Live 2003)
Anna Kendrick,live,https://www.youtube.com/watch?v=NiImvQTI5ZE,Anna Kendrick and Kristin Chenoweth - For Good at Trevor Live
Annie Lennox,live,https://www.youtube.com/watch?v=NQQW__8sgNg,Annie Lennox - Why live at the AMAs and award presentation
Apollo 100,live,https://www.youtube.com/watch?v=9AKmaOV1gt0,"Tommy Zito Performing ""Joy"" by Apollo 100 Live Bethlehem Musikfest 2008"
Aqua,live,https://www.youtube.com/watch?v=e7JNyuQ6mYk,AQUA - Doctor Jones - Live
Aretha Franklin,live,https://www.youtube.com/watch?v=UFt1FRG4_VM,Aretha Franklin - Amazing Grace (Live at the White House 2014)
Arlo Guthrie,live,https://www.youtube.com/watch?v=-yLg_bzwvxg,Arlo Guthrie - Alice's Restaurant (Live at Farm Aid 2005)
Arrested Development,live,https://www.youtube.com/watch?v=mtYBkiYdczE,"Arrested Development - ""Everyday People"" Live (1993)"
Arthur Lyman,live,https://www.youtube.com/watch?v=NzLd_ycwYs0,"Arthur Lyman performs ""Taboo"" live in Seattle"
Asher Roth,live,https://www.youtube.com/watch?v=zbcvTQt7jJ8,Asher Roth   I Love College ft  Jim Jones Live @ MTVU Spring Break 09
Ashlee Simpson,live,https://www.youtube.com/watch?v=RfQJ2xt5bIQ,Ashlee Simpson - Pieces Of Me Live @ Teen Choice Awards 2004
Atlanta Rhythm Section,live,https://www.youtube.com/watch?v=U04MPZQu_Xo,"Atlanta Rhythm Section ""Spooky"" (Live)"
Audioslave,live,https://www.youtube.com/watch?v=725iONdAu9Q,Audioslave - I Am The Highway Live
Avril Lavigne,live,https://www.youtube.com/watch?v=2uPka1pCSH4,Avril Lavigne - Girlfriend (Live)
B.B. King,live,https://www.youtube.com/watch?v=4fk2prKnYnI,B. B. King - The Thrill Is Gone (Live at Montreux 1993)
B.o.B,live,https://www.youtube.com/watch?v=mI4frfQ6s4c,"B.o.B - ""Don't Let Me Fall"" captured in The Live Room"
BBMak,live,https://www.youtube.com/watch?v=t_O3gV34-3g,BBMak - Back Here (Live on Top of the Pops)
Baauer,live,https://www.youtube.com/watch?v=qkTSFrQe_mE,BAAUER B2B RL GRIME - INTRO LETSGO TURNIP @ HARD DAY 2 OF THE DEAD - 11.3.2013
Baby Boy Da Prince,live,https://www.youtube.com/watch?v=s9uvmYAiiUU,Baby Boy Da Prince x Lil Boosie - The Way I Live (Live @ 106 & Park 07 10 07 )
Baccara,live,https://www.youtube.com/watch?v=-_G_ccZZijs,Baccara - Yes Sir-I Can Boogie (Live Moscow -1998)
Backstreet Boys,live,https://www.youtube.com/watch?v=uLwkOaYkxPc,Backstreet Boys - As long as you love me & Everybody (Live @ MTV EMA 1997))
Bad English,live,https://www.youtube.com/watch?v=jkSVyITk9JQ,Bad English - Price Of Love - Live On Arsenio Hall (1990)
Badfinger,live,https://www.youtube.com/watch?v=LR6LSnREyYU,Badfinger - No Matter What - Live!
Bananarama,live,https://www.youtube.com/watch?v=ClZrBaxTQyU,Bananarama - Cruel Summer : Watch What Happens Live performance
Band Perry,live,https://www.youtube.com/watch?v=nPwQdd5cSQI,"The Band Perry Performs ""Gentle On My Mind"" at CMAs | LIVE 11-5-14"
Barbara Lewis,live,https://www.youtube.com/watch?v=mjBf2h_1Rxs,Barbara Lewis - Hello Stranger (Live)
Barbara Mason,live,https://www.youtube.com/watch?v=pv2GH2w8l70,Barbara Mason - Another Man - Live in London 2011
Barry Gibb,live,https://www.youtube.com/watch?v=6TcrNbrY4vY,"Barry Gibb - ""How Can You Mend A Broken Heart"" | Live at the Grand Ole Opry | Opry"
Barry McGuire,live,https://www.youtube.com/watch?v=IwYNWYaS3bI,Barry McGuire Eve Of Destruction Live Hullabaloo 1965
Barry White,live,https://www.youtube.com/watch?v=CV5dXdJ-noU,Barry White Live - Never Gonna Give You Up [HD]
Bay City Rollers,live,https://www.youtube.com/watch?v=nhdwvx_qcAg,Bay City Rollers - Saturday Night (Live)
Beastie Boys,live,https://www.youtube.com/watch?v=YZ5yKJlhbiA,Beastie Boys HD :  Sabotage ( David Letterman ) - 1994
Becky G,live,https://www.youtube.com/watch?v=8Xu5hQYpIsE,"Becky G. Performs ""Shower"" on Today Show | LIVE 8-7-14"
Beenie Man,live,https://www.youtube.com/watch?v=59gir5dy1Ko,Beenie Man Live @ Reggae Geel Festival 2014 (BE)
Bell Biv Devoe,live,https://www.youtube.com/watch?v=EP0Zb7KHVag,"Bell Biv DeVoe - ""Poison"" Live (1990)"
Ben E. King,live,https://www.youtube.com/watch?v=xjZldG5qkV4,Ben E King - Stand by me live-2007.avi
Bertie Higgins,live,https://www.youtube.com/watch?v=JQBGjCtu888,"Bertie Higgins - ""Key Largo"" on Solid Gold"
Better Than Ezra,live,https://www.youtube.com/watch?v=_m4XiXLpXDs,"Better Than Ezra Performs ""Good"" on Letterman"
Beverley Craven,live,https://www.youtube.com/watch?v=nMKZb4Tk4Fc,Beverley Craven - Promise Me (live)
Big Brother and The Holding Company,live,https://www.youtube.com/watch?v=_XtUfJ25Hk4,Janis Joplin with Big Brother and the Holding Company - Coo Coo - Live
Big Sean,live,https://www.youtube.com/watch?v=-e0t63xgDQo,"Ariana Grande & Big Sean - ""Best Mistake"" Live at KIIS FM Jingle Ball 2014"
Bill Anderson,live,https://www.youtube.com/watch?v=0cRd4tvu0Vg,Bill Anderson - The Songwriters - live
Bill Haley,live,https://www.youtube.com/watch?v=IeOKf-L7WeI,Bill Haley and the Comets - Tequila (live in Belgium 1958)
Billie Myers,live,https://www.youtube.com/watch?v=8JMrETIsE_g,Billie Myers - Having Trouble With the Language (live)
Billy Eckstine,live,https://www.youtube.com/watch?v=R9pGmOUUwho,Sarah Vaughan & Billy Eckstine - Body & Soul / Dedicated To You (1985) Video
Billy Joel,live,https://www.youtube.com/watch?v=8sFlBJ1Jk3w,"Billy Joel ""Piano Man"""
Billy Paul,live,https://www.youtube.com/watch?v=HQhRKR2Vp1o,Billy Paul - Me & Mrs Jones (Live)
Billy Ray Cyrus,live,https://www.youtube.com/watch?v=XTiSaJPOdr0,Billy Ray Cyrus - Achy Breaky Heart (LIVE)
Billy Vera,live,https://www.youtube.com/watch?v=tUepeAB6hLc,At This Moment - Billy Vera Big Band - LIVE from The Cutting Room NYC
Biz Markie,live,https://www.youtube.com/watch?v=QcsgtEX6Qgo,Biz Markie - Just A Friend - Live at RapMania
Black Eyed Peas,live,https://www.youtube.com/watch?v=z88qkfxz0aA,Black Eyed Peas perform 'Shut Up' Live | BRIT Awards 2004
Blackbyrds,live,https://www.youtube.com/watch?v=n5LgiIKhIlA,Blackbyrds - Walking in rhythm - Live in London 2012
Blaque,live,https://www.youtube.com/watch?v=LXad3UCS-6Q,"Blaque - ""808"" - Live (1999)"
Blink 182,live,https://www.youtube.com/watch?v=rXkh5ctot84,blink-182 I Miss You Original Live 2004 HQ
Blu Cantrell,live,https://www.youtube.com/watch?v=-_5Xsvvde8g,blu cantrell breath live
Blue Nile,live,https://www.youtube.com/watch?v=_ktpPJzWDuo,"The Blue Nile ""Stay"" Recorded Live At Glasgow Royal Concert Hall 10/07/2008"
Blue Stars,live,https://www.youtube.com/watch?v=OJP0Sady_oY,Trembling Blue Stars - Sometimes I Still Feel The Bruise (Live)
Blues Image,live,https://www.youtube.com/watch?v=-MSdy-74Wq4,Mike Penera of Blues Image--Ride Captain Ride--Live @ Detroit Rencen 2009-08-14
Bob Carlisle,live,https://www.youtube.com/watch?v=HlJE9avb42Q,Butterfly Kisses Bob Carlisle - The Tonight Show
Bob Lind,live,https://www.youtube.com/watch?v=sNyd4UJLZ4o,Bob Lind: Spilling Over (live with band - 2006)
Bob Seger and The Silver Bullet Band,live,https://www.youtube.com/watch?v=ROkNh5paeNM,Bob Seger & The Silver Bullet Band Travelin Man & Beautiful Loser
Bobbie Gentry,live,https://www.youtube.com/watch?v=HaRacIzZSPo,Ode to Billie Joe - Bobbie Gentry (BBC Live 1968)
Bobby Bare,live,https://www.youtube.com/watch?v=UB_LNGOvVPQ,"Bobby Bare  ""Marie Laveau"" Live from Rotterdam 1980"
Bobby Caldwell,live,https://www.youtube.com/watch?v=QgA8f2Wd6Yk,"Bobby Caldwell ""Real Thing"" Live at Java Jazz Festival 2008"
Bobby Freeman,live,https://www.youtube.com/watch?v=ctm1V0_2rW0,Bobby Freeman - C'mon And Swim - Live
Bobby Goldsboro,live,https://www.youtube.com/watch?v=LcsTVgejwv8,Bobby Goldsboro - Autumn of My Life - TV Show (Live)
Bobby Lewis,live,https://www.youtube.com/watch?v=5PMqXEcotc0,Bobby Lewis ~ How Long Has It Been (1967) [LIVE]
Bobby Sherman,live,https://www.youtube.com/watch?v=7trYMjIIOW0,"BOBBY SHERMAN - ""I'll Be Your Baby Tonight"" (Live HQ TV Performance On ""Music Scene"") | © 1969 ABC"
Bobby Valentino,live,https://www.youtube.com/watch?v=MTBXaWeLNcM,Bobby Valentino Performs Live @ BET BHCP Concert With Slow Down- Beep Beep & More!
Bodeans,live,https://www.youtube.com/watch?v=XnG_GPt2shY,BoDeans - Idaho (Live in the Bing Lounge)
Bone Thugs-N-Harmony,live,https://www.youtube.com/watch?v=0cpjRlzXF7Q,Bone Thugs-N-Harmony - Days of our livez (live)
Bonnie Guitar,live,https://www.youtube.com/watch?v=c5fLYXqu8EY,Bonnie Guitar sings Dark Moon     Live at her Western Swing Hall of Fame Induction
Bonnie Raitt,live,https://www.youtube.com/watch?v=SXVoOgwiYc8,Bonnie Raitt - Love Me Like a Man (live)
Bonnie Tyler,live,https://www.youtube.com/watch?v=9U4MaR3g-4Y,Bonnie Tyler  - Total eclipse of the heart (Live in Paris- La Cigale) - ClubMusic80s
Boston,live,https://www.youtube.com/watch?v=0Ze4JtKPq-c,BOSTON - More Than A Feeling (LIVE 1979)
Box Tops,live,https://www.youtube.com/watch?v=nxg2zXPJFjc,The Box Tops - The Letter (live)
Boyz II Men,live,https://www.youtube.com/watch?v=oCnXtCtInCg,Boyz II Men - On Bended Knee (Live)
Brad Paisley,live,https://www.youtube.com/watch?v=rlB_xMxZlFc,"Brad Paisley - ""Southern Comfort Zone"" | Live at the Grand Ole Opry | Opry"
Brantley Gilbert,live,https://www.youtube.com/watch?v=WOCHF3Mzv_4,"Brantley Gilbert - ""You Don't Know Her Like I Do"" | Live at the Grand Ole Opry | Opry"
Brenda Lee,live,https://www.youtube.com/watch?v=HSOU6_FBGmI,Brenda Lee - All Alone Am I - Live!
Brewer and Shipley,live,https://www.youtube.com/watch?v=N3oHdlfoXio,"Brewer & Shipley LIVE- ""Indian Summer"" & ""Witchi Tai To"""
Brian McKnight,live,https://www.youtube.com/watch?v=l8y7zKsdFeY,Brian McKnight - Live - Back at One
Bronski Beat,live,https://www.youtube.com/watch?v=lBcfuDRwMe0,Bronski Beat - Smalltown Boy  (Live 1984).
Brooke Valentine,live,https://www.youtube.com/watch?v=22uuKFq8Rko,Brooke Valentine - Cover Girl (live)
Brotherhood Of Man,live,https://www.youtube.com/watch?v=BCKjvew6LxA,Brotherhood Of Man - Figaro (Live In Leicester- 12th Feb' 2011)
Brownstone,live,https://www.youtube.com/watch?v=ZKXup6-rKII,Brownstone ~ If You Love Me {Live}
Bruce Springsteen,live,https://www.youtube.com/watch?v=mAPjhjGHpaY,Bruce Springsteen - Thunder road [MusiCares 2014 live]
Bryan Adams,live,https://www.youtube.com/watch?v=NgpcwYooLO0,Bryan Adams - Summer Of 69 Live
Bubba Sparxxx,live,https://www.youtube.com/watch?v=tPyJR76tF38,Bubba Sparxxx - Deliverance - live at Southland Ballroom
Buckshot Lefonque,live,https://www.youtube.com/watch?v=yCRUGVyP1Lc,Buckshot LeFonque   Music Evolution ( Live by JoTaCe)
Buffalo Springfield,live,https://www.youtube.com/watch?v=RXp7AAirwqo,For What It's Worth - Buffalo Springfield - Live @ Monterrey 1967 (Intro Peter Tork) .wmv
Burl Ives,live,https://www.youtube.com/watch?v=Rr4jeaaVGCA,Burl Ives - Blue Tail Fly (Jimmy Crack Corn) Live 1964
Busta Rhymes,live,https://www.youtube.com/watch?v=7bPagl36yfY,Busta Rhymes spit fast Break Ya Neck Live 2001 Crazy Performance
C+C Music Factory,live,https://www.youtube.com/watch?v=A7WAQFnoPAc,Gonna Make You Sweat 'Live' by C&C Music Factory
Cali Swag District,live,https://www.youtube.com/watch?v=P6VYQudQb1M,Cali Swag District - Teach Me How to Dougie Live
Cam'ron,live,https://www.youtube.com/watch?v=eizwR5Pv4vY,Cam'ron - Killa Cam (feat. Opera Steve) Live Performance
Candi Staton,live,https://www.youtube.com/watch?v=jpIBXTOEXK8,Candi Staton - You Got The Love (Live 2008)
Captain Hollywood Project,live,https://www.youtube.com/watch?v=FFXVZ4gxMcE,Captain Hollywood Project   More & More Live @ We Love The 90's 2010
Carl Douglas,live,https://www.youtube.com/watch?v=lTiSzFp4arg,Carl Douglas - Kung Fu Fighting 1974 live
Carla Thomas,live,https://www.youtube.com/watch?v=56YCQYOsu-E,Carla Thomas - Comfort Me (Live)
Carly Simon,live,https://www.youtube.com/watch?v=mQZmCJUSC6g,Carly Simon - You're So Vain
Cars,live,https://www.youtube.com/watch?v=dbXzAAXOBsY,The Cars Live - Bye Bye Love
Cascades,live,https://www.youtube.com/watch?v=J2bm6KQKHeQ,The Cascades - Rhythm Of The Rain (Live)
Cassie,live,https://www.youtube.com/watch?v=-tLYJQF2WRw,Cassie - Me & U (Live Performance BET 2006)
CeCe Peniston,live,https://www.youtube.com/watch?v=NbSKKxOn1Yw,CeCe Peniston - Finally (Live)
Celine Dion,live,https://www.youtube.com/watch?v=k8ws3TPdfQ0,Celine Dion - It's All Coming Back To Me Now  - Because You Loved Me (Live- 2008)
Chad and Jeremy,live,https://www.youtube.com/watch?v=ctiGPrb4OjA,"Chad & Jeremy ""Distant Shores"" (live version from the album 'Reflection')"
Chamillionaire,live,https://www.youtube.com/watch?v=zZHIw_CwkT0,Chamillionaire LIVE!!! - Turn it up !AMAZING!
Chante Moore,live,https://www.youtube.com/watch?v=twmhBFDP5gc,Chante Moore   It's Alright Live @ The Lincoln Theatre   Washington- DC 02 15 2013
Charles Wright,live,https://www.youtube.com/watch?v=vhO5f6lUzys,"Charles Wright - ""Loveland"" (live on Mr. Duran Show)"
Charli XCX,live,https://www.youtube.com/watch?v=VseY33dLqDw,"Charli XCX: ""Need Ur Luv"" - David Letterman"
Charlie Gracie,live,https://www.youtube.com/watch?v=kTeJuZxp1HE,The Class of 58 with Charlie Gracie - I'm Alright - Live in Paris
Charlie Spivak,live,https://www.youtube.com/watch?v=dhFK4Rnw4NU,Wonderful Winter ~ Charlie Spivak & His Orchestra  (live -1945)
Cher,live,https://www.youtube.com/watch?v=tchTTPIFSzI,Cher - If I Could Turn Back Time 1999 Live Video
Cherish,live,https://www.youtube.com/watch?v=ekf7uG5htNw,Cherish- Do it to it (Live on New Year's 2007)
Chesney Hawkes,live,https://www.youtube.com/watch?v=PHRloSXdE6o,Chesney Hawkes - The One And Only | Rewind 2013 | Festivo
Chicago,live,https://www.youtube.com/watch?v=ovZQJQ4n9u4,Chicago - Beginnings (Live at Tanglewood 07/21/1970)]
China Crisis,live,https://www.youtube.com/watch?v=84wvvogyaSc,China Crisis - King In A Catholic Style (Wake Up) - Live in Liverpool
Chris Brown,live,https://www.youtube.com/watch?v=fBj2FrItSVM,Chris Brown - Loyal Feat. Tyga (Official Performance Live in Tacoma)
Chris Montez,live,https://www.youtube.com/watch?v=qMWhEI5Tndg,Chris Montez - 'Let's Dance'- Cavern Live Lounge- Liverpool 2014
Christina Aguilera,live,https://www.youtube.com/watch?v=rh2A1zv_G_M,Christina Aguilera - Beautiful (Breakthrough Prize Awards) 2014
Christina Perri,live,https://www.youtube.com/watch?v=sytkEgopc64,Christina Perri - Human (Live) - Life Ball 2014
Chubby Checker,live,https://www.youtube.com/watch?v=hbSYDZbFpOM,Chubby Checker - The Twist (Live 1961)
Chumbawamba,live,https://www.youtube.com/watch?v=aIjN7t0jXD8,Chumbawamba - Give the anarchist a cigarette
City High,live,https://www.youtube.com/watch?v=CcMvaApx5QI,"City High - ""What Would You Do"" Live (2001)"
"Clarence ""Frog Man"" Henry",live,https://www.youtube.com/watch?v=UbfJ3t3CwBc,"Clarence ""Frogman"" Henry - I Don't Know Why I Love You But I Do (Live)"
Classics IV,live,https://www.youtube.com/watch?v=JUnUG8FNr74,"Classics IV ""Change Of Heart"" LIVE on The David Frost Show 8/1/69"
Click Five,live,https://www.youtube.com/watch?v=Bbb_GyZddDY,The Click Five - Just the Girl (MTV.com LIVE 2005)
Climax Blues Band,live,https://www.youtube.com/watch?v=7ex_Hd3orZw,Climax Blues Band - All the Time in the World [FM Live]
Club Nouveau,live,https://www.youtube.com/watch?v=Rb7Y3oLjcpM,Club Nouveau Live - Situation Number 9!  2010
Cock Robin,live,https://www.youtube.com/watch?v=8cTZGFt4UFU,Cock Robin - The promise you made - Live on French TV
Colby O'Donis,live,https://www.youtube.com/watch?v=c-Z0I5lXzro,Colby O'Donis Don't Turn Back  KTLA Live August 29- 2008
Colin Blunstone,live,https://www.youtube.com/watch?v=wc8FmzwMCro,Colin Blunstone- Andorra- Live 1973
Color Me Badd,live,https://www.youtube.com/watch?v=5qSjkag1lcQ,Arsenio Hall Show - Color Me Badd - All For Love (1992 Live)
Communards,live,https://www.youtube.com/watch?v=8p2H8r0dC7o,The Communards   Don't leave Me This Way live
Conny Vandenbos,live,https://www.youtube.com/watch?v=V-teHVI-zRo,Conny Vandenbos - Ik Zou Het Weer Zo Doen (LIVE)
Coolio,live,https://www.youtube.com/watch?v=v_9HpLRUpp8,Coolio - C U When U Get There (live)
Corina,live,https://www.youtube.com/watch?v=bQsOEx6YhMI,Corina & Dorian Popa - Nimeni Altcineva (live @ KissFM)
Corona,live,https://www.youtube.com/watch?v=ywMLDa6cYKw,Corona æ The Rhythm Of The Night (live) [HDTVR]
Counting Crows,live,https://www.youtube.com/watch?v=_2_slb0zqv8,"Counting Crows - ""Round Here"" Live On Late Show With David Letterman - 1994"
Cowsills,live,https://www.youtube.com/watch?v=foepOwQlXpI,The Cowsills - The Rain- The Park and Other Things (Live)
Cranberries,live,https://www.youtube.com/watch?v=e-Pv2pdT6Po,Zombie - Cranberries Live 1995 (Official Video)
Crazy Town,live,https://www.youtube.com/watch?v=XQDgVFBQCMg,Crazy Town - Butterfly - Live in Berlin!
Creed,live,https://www.youtube.com/watch?v=gtE743mXCJA,With Arms Wide Open - Creed (Live 2009) [HD]
Crime Mob,live,https://www.youtube.com/watch?v=g50CrtLS66E,"Crime Mob""Live"" Knuck If You Buck"
Crowded House,live,https://www.youtube.com/watch?v=I52eefwAKDE,Crowded House - Don't Dream It's Over Live (HQ)
Crystal Gayle,live,https://www.youtube.com/watch?v=gIopedA0nhk,"Crystal Gayle - ""Don't It Make My Brown Eyes Blue"" | Live at the Grand Ole Opry | Opry"
Cult Jam,live,https://www.youtube.com/watch?v=JLjY9B6UNrA,All Cried Out (Live 1986) - Lisa Lisa & Cult Jam
Culture Club,live,https://www.youtube.com/watch?v=bPQol-MyuA0,Culture Club - Time (Clock Of The Heart) Live 1983
Cutting Crew,live,https://www.youtube.com/watch?v=IJlz_FtnLG0,Cutting Crew - Been In Love Before (live)
D-Mob,live,https://www.youtube.com/watch?v=uTtcyOxodmM,Cathy Dennis and D-mob - live vocal Why - Top of the pops
DJ Sammy,live,https://www.youtube.com/watch?v=WD-0uwFw8y4,DJ Sammy & Yanou feat. Do - Heaven (Live @ viva 2002)
Da Brat,live,https://www.youtube.com/watch?v=CmzM7_xRskI,"Lil Kim- Da Brat- & Lady of Rage ""Lady's Night"" (LIVE)"
Daft Punk,live,https://www.youtube.com/watch?v=3FY4MRdQOdE,Daft Punk Pharrell Williams ft. Stevie Wonder 2014 Grammys High Quality
Damn Yankees,live,https://www.youtube.com/watch?v=YaNFxjVpRwk,Damn Yankees - Where You Goin' Now - Live '93
Dan Hartman,live,https://www.youtube.com/watch?v=SIvbJlpsDdU,Dan Hartman - We Are The Young
Daniel Bedingfield,live,https://www.youtube.com/watch?v=KNfcKmPM0Wk,"Daniel Bedingfield and Katlego Maboe perform ""If your not the one"" Live on Expresso (19.11.2012)"
Danity Kane,live,https://www.youtube.com/watch?v=9MXIsOI071U,Danity Kane - Damaged (Live @ Making The Band 4 Season Finale 2008)
Danny de Munk,live,https://www.youtube.com/watch?v=fJNFwRLrN-4,Dave Dekker en Danny de Munk - Droomland (Live in HMH)
Darryl Worley,live,https://www.youtube.com/watch?v=F667ay9c-EU,"Darryl Worley - ""I Miss My Friend""  | Live at the Grand Ole Opry | Opry"
Daughtry,live,https://www.youtube.com/watch?v=yNgb8C1Bflc,"Daughtry - ""Waiting For Superman"" LIVE Billboard Studio Session"
Dave Dee Dozy Beaky Mick,live,https://www.youtube.com/watch?v=WmmDgWZtiL4,Dave Dee Dozy Beaky Mick And Tich   Hold Tight live
Dave Matthews Band,live,https://www.youtube.com/watch?v=9Sk55fGpf9M,Dave Matthews Band - #41 - Live
David Banner,live,https://www.youtube.com/watch?v=8Djw2dydkyM,David Banner - Get Like Me ft Chris Brown-Live
David Cassidy,live,https://www.youtube.com/watch?v=zNQGu0JWEhg,David Cassidy - Come On Get Happy - 8/11/13 - Chicago
David Essex,live,https://www.youtube.com/watch?v=Fgdsge1O9qg,David Essex - Gonna Make You A Star - The Secret Tour Live (2009)
David Guetta,live,https://www.youtube.com/watch?v=IR3_aPQIIgE,David Guetta - Live at Tomorrowland 2014 (Weekend 2)
David Ruffin,live,https://www.youtube.com/watch?v=APlXHfhbiVw,DAVID RUFFIN-IM GONNA WALK AWAY FROM LOVE-LIVE 1975.flv
Dazz Band,live,https://www.youtube.com/watch?v=3ma3ysfvg4Y,Dazz Band - Let It Whip - Live Performance
